,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
231,FIVE,"FIVE BELOW, INC ",17.0,17.0,15.0,26.5,92.0,1.0,0.13,0.023492497110513433,53964948.0,9615384.0,197.189,491.0,12691.0,11477.0,304.0,530.0,68.0,77.0,151.0,0,1
232,FLT,FLEETCOR TECHNOLOGIES INC ,23.0,17.0,15.0,27.25,244.0,1.0,1.13,0.0552387875374565,78719146.0,12675000.0,354.073,707.0,18639.0,16376.0,434.0,1013.0,75.0,154.0,184.0,1,1
233,FLTX,Fleetmatics Group Ltd,17.0,17.0,15.0,22.2999992370605,46.0,1.0,0.08,-0.011098404275872215,34418867.0,7812500.0,92.317,644.0,23894.0,21072.0,500.0,794.5,84.75,218.0,173.0,0,1
234,FN,Fabrinet ,10.0,14.0,12.0,10.75,217.0,1.0,0.93,-0.0014126500501653585,33743709.0,8500000.0,441.099,528.0,15723.0,13895.0,352.0,742.0,73.0,145.0,141.0,1,1
235,FNET,"Fortunet, Inc. ",9.0,13.0,11.0,9.05000019073486,137.0,0.0,0.27,-0.0038625301630184003,10966612.0,2500000.0,14.685,250.0,7858.0,6364.0,168.0,370.0,49.0,72.0,66.0,1,1
236,FOLD,AMICUS THERAPEUTICS INC,15.0,16.0,14.0,14.4300003051758,62.0,1.0,-2.08,0.005860839623049092,22234426.0,5000000.0,500.45996229508165,347.0,8425.0,7702.0,194.0,464.0,50.0,79.0,147.0,0,0
237,FOXH,"FOXHOLLOW TECHNOLOGIES, INC",14.0,14.0,12.0,20.4500007629395,76.0,1.0,-0.34,0.010983105662161895,22088321.0,4500000.0,2.585,238.0,5333.0,4809.0,127.0,304.0,30.0,44.0,62.0,0,1
238,FRAN,Francesca's Holdings CORP,17.0,16.0,14.0,27.6499996185303,94.0,1.0,0.24,0.01976938067024998,43525820.0,10000000.0,79.367,589.0,20652.0,17627.0,437.0,916.0,93.0,149.0,208.0,0,1
239,FRP,FAIRPOINT COMMUNICATIONS INC ,18.5,20.0,18.0,18.05,152.75,1.0,0.91,-0.006417682468154485,34925432.0,12087209.25,262.843,518.0,11280.0,9863.0,246.0,636.0,52.0,117.0,100.0,1,0
240,FSL,"Freescale Semiconductor, Ltd.",18.0,17.0,15.0,18.3299999237061,104.0,1.0,-0.75,-0.01910244342436604,49381841.58616864,12087209.25,500.45996229508165,550.75,15240.25,13751.5,353.75,794.5,84.75,141.75,173.0,1,1
241,FSLR,"FIRST SOLAR, INC.",20.0,19.0,17.0,24.7399997711182,140.0,1.0,-0.09,0.04260324179750454,69387276.0,20000000.0,48.063,552.0,16842.0,15075.0,409.0,785.0,97.0,187.0,200.0,0,1
242,FSTC,FASTCLICK INC,12.0,14.0,12.0,12.0,100.0,1.0,0.58,-0.024071643443847882,19382880.0,6500000.0,58.015,379.0,9337.0,8514.0,219.0,514.0,43.0,70.0,125.0,1,0
243,FTD,"FTD Group, Inc.",13.0,14.0,12.0,13.6,78.0,1.0,1.7889040247678045,0.006385606555695641,29016591.0,15407693.0,397.06,486.0,16280.0,13922.0,350.0,674.0,48.0,73.0,112.0,0,1
244,FTNT,FORTINET INC,12.5,11.0,9.0,8.3100004196167,100.0,1.0,0.055,0.06748534626612396,64393969.0,12500000.0,211.791,572.0,15728.0,14270.0,376.0,777.0,90.0,131.0,189.0,0,0
245,FUQI,"FUQI INTERNATIONAL, INC.",9.0,9.0,7.0,10.4700002670288,113.0,0.0,0.29,0.0009944971818087848,19869771.0,7033816.0,92.409,334.0,9107.0,8103.0,222.0,381.0,57.0,82.0,97.0,0,1
246,G,Genpact LTD ,14.0,18.0,16.0,16.75,83.0,1.0,0.19,-0.05328217125439354,49381841.58616864,12087209.25,617.977,641.0,15238.0,13795.0,360.0,727.0,92.0,113.0,184.0,1,1
247,GASS,StealthGas Inc.,14.5,16.0,14.0,13.8000001907349,38.0,0.0,1.7889040247678045,-0.019194814550172485,14000000.0,8000000.0,500.45996229508165,386.0,10343.0,9280.0,233.0,364.0,49.0,58.0,94.0,1,0
248,GEVO,"Gevo, Inc. ",15.0,15.0,13.0,21.0300006866455,181.0,1.0,-0.75,0.029860707346193956,24640360.0,7150000.0,16.396,522.0,16504.0,14728.0,367.0,888.0,89.0,140.0,174.0,0,1
249,GGL,Goodman Global Inc ,18.0,18.0,16.0,20.05,59.0,1.0,0.05,0.027548650055080844,68889837.0,12087209.25,500.45996229508165,326.0,7535.0,6811.0,171.0,455.0,43.0,84.0,93.0,0,1
250,GGS,Global Geophysical Services Inc ,12.0,17.0,15.0,12.0,188.0,1.0,0.05,0.045262646375410436,35877570.0,7500000.0,312.796,473.0,12699.0,11422.0,213.25,693.0,84.0,112.0,123.0,1,0
251,GGXY,"GOLF GALAXY, INC.",14.0,13.0,11.0,18.6100006103516,73.0,1.0,2.29,0.04125354038757876,10636436.0,3950000.0,99.63,449.0,10493.0,9526.0,275.0,435.0,108.0,76.0,105.0,0,1
252,GHDX,GENOMIC HEALTH INC ,12.0,14.0,12.0,11.75,76.0,1.0,-1.03,-0.02469393686831301,24367432.0,5016722.0,0.327,315.0,7546.0,6755.0,183.0,344.0,48.0,45.0,73.0,1,0
253,GKIS,"PILGRIM'S PRIDE CORP OF GEORGIA, INC. ",11.0,16.0,14.0,11.3999996185303,127.0,1.0,0.6,0.039421514193675476,50000000.0,12000000.0,500.45996229508165,279.0,7458.0,6620.0,163.0,372.0,62.0,108.0,71.0,1,1
254,GLOG,GasLog Ltd.,14.0,18.0,16.0,12.4099998474121,73.0,1.0,0.19,0.038019996703800685,62863166.0,12087209.25,66.471,517.0,16152.0,14728.0,365.0,855.0,59.0,87.0,128.0,1,0
255,GLUU,GLU MOBILE INC,11.5,12.0,10.0,12.289999961853,93.0,1.0,-0.43,0.017658788652279187,28437885.0,7300000.0,46.166,600.0,17913.0,15413.0,380.0,865.0,78.0,169.0,225.0,0,1
256,GMAN,"Gordmans Stores, Inc.",11.0,15.0,13.0,11.0299997329712,97.0,1.0,0.13,0.02312823138279143,18703086.0,5357143.0,438.135,385.0,12828.0,0.0,286.0,591.0,79.0,89.0,181.0,1,1
257,GMED,GLOBUS MEDICAL INC,12.0,13.0,12.0,13.5,127.0,1.0,0.67,-0.0010333903498208519,90388441.0,8333333.0,331.478,398.0,11665.0,10563.0,271.0,627.0,68.0,139.0,145.0,1,1
258,GMET,"GeoMet, Inc. ",10.0,15.0,13.0,4.54957389831543,77.0,1.0,-0.04,-0.03686673336937319,37614021.0,5000000.0,41.98,504.0,11591.0,10586.0,270.0,658.0,69.0,155.0,131.0,1,0
259,GMTN,GANDER MOUNTAIN CO ,16.0,16.0,14.0,22.02,76.0,1.0,-0.75,-0.008501908788810792,13363175.0,5725000.0,357.441,249.0,5951.0,5368.0,150.0,270.0,63.0,52.0,71.0,0,1
260,GNMK,"GenMark Diagnostics, Inc.",6.0,7.0,6.0,5.40000009536743,70.0,0.0,-1.7,0.004195599746942381,11723512.0,4600000.0,0.999,275.0,7435.0,6629.0,179.0,390.0,56.0,97.0,73.0,1,0
261,GNOM,COMPLETE GENOMICS INC ,9.0,14.0,12.0,8.02999973297119,104.0,1.0,-1.39,0.0502573584765036,25809078.0,6000000.0,0.623,469.0,14556.0,13287.0,338.0,795.0,60.0,144.0,203.0,1,0
262,GNRC,GENERAC HOLDINGS INC.,13.0,17.0,15.0,12.8400001525879,114.0,1.0,0.66,-0.05411991916838179,65578790.0,18750000.0,588.248,566.0,15862.0,14098.0,350.0,738.0,89.0,191.0,156.0,1,0
263,GOLF,GOLFSMITH INTERNATIONAL HOLDINGS INC,11.5,16.0,14.0,11.1,93.0,1.0,0.3,-0.03722228311578906,15472676.0,6000000.0,323.794,449.0,11800.0,10541.0,285.0,459.0,65.0,117.0,112.0,1,0
264,GOOG,GOOGLE INC.,17.0,17.0,15.0,21.0300006866455,112.0,1.0,0.77,-0.026448766740728977,49381841.58616864,19605052.0,500.45996229508165,481.0,13451.0,12143.0,322.0,673.0,69.0,87.0,162.0,1,0
265,GRPN,"Groupon, Inc.",20.0,18.0,16.0,26.1100006103516,155.0,1.0,-0.57,0.008862654741110487,49381841.58616864,12087209.25,500.45996229508165,653.0,16101.0,14740.0,393.0,920.0,111.0,118.0,170.0,0,1
266,GSAT,"Globalstar, Inc. ",17.0,18.0,16.0,0.0,108.0,1.0,0.23,-0.0063522437519568905,70375494.0,7500000.0,127.147,759.0,18196.0,16262.0,397.0,959.0,85.0,228.0,173.0,0,0
267,GSE,"GSE Holding, Inc. ",9.0,11.0,8.0,11.5,214.0,0.0,1.7889040247678045,0.05204084997257084,18288454.0,7000000.0,500.45996229508165,688.0,19260.0,17088.0,502.0,1066.0,133.0,205.0,231.0,1,1
268,GSL,GLOBAL SIGNAL INC,18.0,15.481190476190477,13.515044642857143,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,48854155.0,7000000.0,500.45996229508165,631.0,19479.0,17409.0,451.0,976.0,71.0,141.75,155.0,0,1
269,GTEC,"SOTERA DEFENSE SOLUTIONS, INC.",13.0,16.0,14.0,13.0799999237061,78.0,0.0,0.18,0.05699491838087051,9036432.0,4600000.0,189.426,409.0,11586.0,10406.0,275.0,483.0,58.0,78.0,111.0,1,1
270,GTOP,GENITOPE CORP ,9.0,13.0,9.0,10.0,85.0,0.0,-0.75,0.013148883711569307,16238296.0,3700000.0,500.45996229508165,212.0,5549.0,5001.0,121.0,350.0,27.0,59.0,104.0,1,1
271,GTXI,GTX INC,14.5,15.0,13.0,12.8999996185303,111.0,1.0,-0.75,-0.023438007501532746,24592753.0,5400000.0,500.45996229508165,194.0,4711.0,4288.0,100.0,321.0,29.0,50.0,107.0,0,0
272,GUID,"Guidance Software, Inc.",11.5,14.5,12.5,15.1800003051758,89.0,1.0,0.08,-0.014063666503357754,22060015.0,5000000.0,39.505,543.0,12153.0,10981.0,282.0,701.0,44.0,177.0,112.0,1,1
273,GWAY,GREENWAY MEDICAL TECHNOLOGIES INC,10.0,13.0,11.0,13.0,202.0,1.0,1.18,0.04916280160245258,27846584.0,6666667.0,89.839,368.0,9715.0,8919.0,239.0,579.0,95.0,74.0,106.0,1,1
274,GXDX,GENOPTIX INC,17.0,16.0,14.0,25.3500003814697,91.0,1.0,-0.24,0.0020075989510756733,15619290.0,5000000.0,24.018,408.0,11031.0,10081.0,264.0,615.0,63.0,125.0,129.0,0,1
275,HCA,"HCA Holdings, Inc.",17.0,17.0,15.0,31.0200004577637,78.0,1.0,0.6,-0.027255578755985905,49381841.58616864,12087209.25,500.45996229508165,419.0,11705.0,10268.0,266.0,539.0,54.0,141.75,133.0,0,1
276,HCCI,"Heritage-Crystal Clean, Inc. ",11.5,12.5,10.5,14.1899995803833,152.75,1.0,0.68,-0.032710695501986374,10448290.0,1914000.0,89.734,255.0,7089.0,6206.0,154.0,304.0,30.0,61.0,66.0,0,1
277,HEES,"H&E Equipment Services, Inc. ",18.0,17.0,15.0,23.1000003814697,109.0,1.0,1.7889040247678045,-0.0038625301630184003,36429516.0,10937500.0,600.21,628.0,13202.0,11872.0,302.0,615.0,72.0,153.0,121.0,0,1
278,HEM,HEMOSENSE INC,5.5,8.0,6.0,5.51999998092651,89.0,1.0,-1.75,-0.00860636833200647,9533764.0,3500000.0,3.25,279.0,6061.0,5315.0,137.0,299.0,17.0,50.0,65.0,1,1
279,HERO,"HERCULES OFFSHORE, INC.",20.0,20.0,18.0,0.0,111.0,1.0,1.7889040247678045,0.007191348327184309,30242850.0,9200000.0,500.45996229508165,494.0,12518.0,11207.0,297.0,603.0,49.0,103.0,135.0,0,0
280,HGG,"hhgregg, Inc.",13.0,17.0,15.0,14.5500001907349,93.0,1.0,0.69,0.036830796877746964,32241600.0,9375000.0,900.424,402.0,9827.0,9062.0,229.0,646.0,63.0,77.0,87.0,1,1
281,HIRE,HIRERIGHT INC,15.0,17.0,15.0,14.7299995422363,177.0,1.0,0.97,-0.04986259667304091,11221898.0,4375000.0,58.097,364.0,9716.0,8724.0,229.0,448.0,63.0,71.0,99.0,1,0
282,HITT,HITTITE MICROWAVE CORP,17.0,16.0,14.0,19.4500007629395,78.0,1.0,0.52,0.059454155167011566,27883985.0,4500000.0,61.671,384.0,9162.0,8336.0,206.0,504.0,54.0,68.0,110.0,0,1
283,HLYS,"Heelys, Inc. ",21.0,18.0,16.0,23.6,98.0,1.0,0.16,-0.01269239188194706,27028875.0,6425000.0,43.95,379.0,9015.0,7919.0,201.0,441.0,48.0,71.0,103.0,0,1
284,HNSN,HANSEN MEDICAL INC,12.0,13.0,11.0,21.0300006866455,92.0,1.0,-0.75,0.026883961460419603,20553932.0,6250000.0,500.45996229508165,257.0,6230.0,5669.0,140.0,363.0,25.0,86.0,89.0,0,1
285,HOO,CASCAL N.V.,12.0,13.0,12.0,12.0,22.0,1.0,0.26,-0.061199507435685606,30559343.0,12000000.0,121.703,550.75,15240.25,21762.0,550.0,1181.0,105.0,212.0,203.0,1,0
286,HPJ,"Highpower International, Inc.",3.25,13.0,11.0,25.93476614935861,149.72878787878787,0.8590909090909091,0.6,0.007282201411438542,13483846.0,525000.0,73.262,377.0,10731.0,9703.0,240.0,486.0,45.0,104.0,96.0,1,1
287,HPTX,HYPERION THERAPEUTICS INC ,10.0,13.0,11.0,10.1099996566772,104.0,0.0,-1.86,-0.03995423330689589,15842042.0,5000000.0,500.45996229508165,399.0,14339.0,12728.0,297.0,723.0,49.0,98.0,185.0,1,1
288,HPY,HEARTLAND PAYMENT SYSTEMS INC,18.0,16.0,14.0,24.5100002288818,152.75,1.0,0.27,-0.010885933923670295,32406460.0,6750000.0,602.749,556.0,15244.0,12877.0,373.0,646.0,50.0,147.0,85.0,0,1
289,HRZ,"Horizon Lines, Inc. ",10.0,17.0,15.0,10.75,209.0,1.0,0.6,-0.022585781468139894,31669170.0,12500000.0,980.328,400.0,12453.0,10880.0,280.0,621.0,53.0,82.0,86.0,1,1
290,HS,"HealthSpring, Inc. ",19.5,18.0,16.0,21.98,115.0,1.0,0.42,-0.014905424266206998,57289549.0,18800000.0,856.763,408.0,12745.0,10844.0,280.0,649.0,56.0,134.0,116.0,0,1
291,HTZ,HERC HOLDINGS INC,15.0,18.0,16.0,15.7200002670288,125.0,1.0,1.53,0.026883961460419603,49381841.58616864,12087209.25,500.45996229508165,719.0,21471.0,19155.0,472.0,1133.0,90.0,207.0,246.0,1,1
292,HUN,Huntsman CORP ,23.0,23.0,21.0,24.5,79.0,1.0,-1.43,0.009124591224158932,49381841.58616864,12087209.25,500.45996229508165,550.75,15240.25,13751.5,353.75,794.5,84.75,141.75,173.0,0,1
293,HURN,Huron Consulting Group Inc.,15.0,16.0,14.0,18.9,153.0,1.0,-0.14,0.024642171573121607,16285960.0,5000000.0,110.294,314.0,9689.0,8471.0,226.0,512.0,30.0,48.0,79.0,0,1
294,IBI,"INTERLINE BRANDS, INC./DE ",15.0,17.0,15.0,17.2999992370605,184.0,1.0,-0.75,0.036866889518440776,31750000.0,12500000.0,640.138,298.0,7996.0,7144.0,200.0,441.0,40.0,66.0,109.0,1,1
295,ICFI,"ICF International, Inc. ",12.0,16.0,14.0,12.25,140.0,1.0,0.22,0.051895160794828976,12946132.0,4670000.0,177.218,453.0,11082.0,10081.0,261.0,575.0,63.0,73.0,176.0,1,1
296,ICPT,INTERCEPT PHARMACEUTICALS INC,15.0,15.0,13.0,19.3999996185303,37.0,1.0,0.81,-0.03990318894493307,15733483.0,5000000.0,1.805,437.0,13908.0,12987.0,299.0,854.0,111.0,108.0,208.0,0,1
297,ICXT,ICX TECHNOLOGIES INC,16.0,19.0,17.0,12.8500003814697,94.0,1.0,-0.75,-0.019999416118981355,33471939.0,5000000.0,90.16,712.0,18370.0,16214.0,448.0,1136.0,71.0,203.0,211.0,1,0
298,IFO,INFOSONICS Corp ,6.0,13.0,5.5,2.925,139.0,0.0,0.36,0.019074145624490203,5212000.0,2000000.0,65.093,193.0,5232.0,4434.0,140.0,167.0,31.0,38.0,62.0,0,0
299,IKAN,"IKANOS COMMUNICATIONS, INC.",12.0,12.0,10.0,21.0300006866455,152.75,1.0,-0.75,-0.022858004861799515,23795676.0,6400000.0,66.676,550.75,15240.25,13751.5,353.75,794.5,84.75,141.75,173.0,0,1
300,IL,"IntraLinks Holdings, Inc. ",13.0,16.0,14.0,13.0,116.0,1.0,-0.5,0.050248012316791976,49284964.0,11000000.0,140.699,795.0,15240.25,13751.5,353.75,794.5,84.75,224.0,247.0,1,0
301,ILSE,INTRALASE CORP ,13.0,13.0,11.0,16.25,132.0,1.0,-0.63,0.039421514193675476,25429965.0,6636314.0,25.429,377.0,9992.0,9024.0,241.0,458.0,40.0,88.0,117.0,0,1
302,IMI,INTERMOLECULAR INC ,10.0,14.0,12.0,9.5,112.0,1.0,-0.04,-0.05097464568124585,42133168.0,12087209.25,42.674,477.0,14652.0,13114.0,341.0,678.0,73.0,123.0,184.0,1,0
303,IMMC,IMMUNICON CORP,8.0,11.0,9.0,9.5,130.0,1.0,-0.75,0.022092379851270345,21933633.0,6000000.0,2.974,320.0,8590.0,7776.0,200.0,455.0,46.0,61.0,91.0,1,1
304,INCX,LOCAL Corp,8.0,10.0,8.0,7.65,112.0,0.0,0.03,0.039048477802826755,5842736.0,2750000.0,8.784,232.0,6379.0,5660.0,162.0,356.0,22.0,42.0,65.0,1,0
305,INET,"INTERNET BRANDS, INC. ",8.0,12.0,10.0,8.0,119.0,1.0,2.23,-0.06729617762554349,41767897.0,6000000.0,84.804,382.0,9800.0,8989.0,240.0,545.0,62.0,79.0,127.0,1,0
306,INHX,"INHIBITEX, INC.",7.0,12.0,10.0,7.21999979019165,93.0,1.0,-0.75,0.018783088263761943,17495610.0,5000000.0,1.096,249.0,6457.0,5882.0,137.0,375.0,40.0,58.0,94.0,1,1
307,INPC,INPHONIC INC,19.0,17.0,15.0,24.0,155.0,1.0,-0.87,0.07023428379468515,32239547.0,7500000.0,136.136,624.0,15272.0,13465.0,379.0,724.0,58.0,111.0,131.0,0,1
308,INVN,InvenSense Inc,7.5,8.5,7.0,8.89999961853027,152.75,1.0,0.19,0.01545098227966197,79322687.0,10000000.0,79.556,423.0,12853.0,11647.0,297.0,758.0,79.0,80.0,125.0,1,1
309,INWK,INNERWORKINGS INC,9.0,9.0,8.0,10.4499998092651,98.0,1.0,0.11,0.019726890475323992,44014319.0,10590000.0,76.87,385.0,9315.0,7874.0,225.0,398.0,37.0,35.0,82.0,0,1
310,IOMI,"INTERCELL USA, INC.",7.0,9.0,7.0,6.80000019073486,121.0,1.0,1.7889040247678045,-0.004257339854812438,16897388.0,5000000.0,500.45996229508165,330.0,8777.0,7987.0,198.0,504.0,69.0,69.0,142.0,1,0
311,IPAS,IPASS INC ,14.0,11.0,9.0,18.6700000762939,181.0,1.0,2.34,0.026413281152117093,58710175.0,7000000.0,92.83,284.0,7061.0,6236.0,172.0,319.0,21.0,55.0,52.0,0,1
312,IPCM,"IPC Healthcare, Inc. ",16.0,17.0,15.0,20.4799995422363,147.0,1.0,-0.06,-0.013351642245815755,14811809.0,5200000.0,190.002,366.0,10413.0,9315.0,247.0,559.0,37.0,120.0,99.0,0,1
313,IPDN,"Professional Diversity Network, Inc.",8.0,12.0,10.0,7.67000007629395,152.75,0.0,0.6,-0.001710114517104365,3693227.0,2625000.0,6.154,267.0,8492.0,7699.0,186.0,418.0,47.0,53.0,85.0,1,0
314,IPGP,IPG PHOTONICS CORP,16.5,15.5,13.5,25.6000003814697,124.0,1.0,0.12,-0.014063666503357754,42880267.0,9000000.0,96.385,454.0,11688.0,10597.0,259.0,547.0,69.0,108.0,121.0,0,1
315,IPHI,INPHI Corp,12.0,12.0,10.0,15.3000001907349,148.0,1.0,0.3,0.0502573584765036,24048849.0,6800000.0,58.852,487.0,12754.0,11894.0,308.0,709.0,87.0,148.0,186.0,0,1
316,IPHS,"Innophos Holdings, Inc. ",12.0,13.0,12.0,12.0699996948242,106.0,1.0,0.49,-0.0063522437519568905,20270463.0,8695652.0,535.328,546.0,12934.0,11533.0,291.0,632.0,119.0,181.0,135.0,1,1
317,IPI,"Intrepid Potash, Inc. ",17.0,17.0,15.0,21.0300006866455,124.0,1.0,0.4,0.017209259248019117,74843124.0,12087209.25,213.459,456.0,11938.0,10797.0,297.0,618.0,64.0,133.0,137.0,0,1
318,IPMT,"iPayment, Inc.",16.0,16.0,14.0,21.0200004577637,157.0,1.0,-0.38,0.06699643578439202,14690779.0,5000000.0,115.813,364.0,8513.0,7478.0,184.0,484.0,34.0,76.0,71.0,0,1
319,IRWD,IRONWOOD PHARMACEUTICALS INC,11.25,16.0,14.0,11.6499996185303,75.0,1.0,-0.75,-0.04314028032826046,94912889.0,16666667.0,36.102,663.0,20531.0,18625.0,482.0,1213.0,84.75,146.0,173.0,1,1
320,ISLN,"Isilon Systems, Inc.",13.0,12.0,11.0,23.1000003814697,105.0,1.0,-0.32,-0.0063156046994000984,60493187.0,8350000.0,21.083,502.0,14256.0,12246.0,315.0,638.0,45.0,80.0,138.0,0,1
321,ITC,ITC Holdings Corp. ,23.0,21.0,19.0,8.80000019073486,119.0,1.0,0.03,0.04375023099197926,33217753.0,12500000.0,126.449,494.0,13603.0,12087.0,321.0,790.0,32.0,89.0,121.0,0,0
322,ITLN,INTELLON CORP ,6.0,11.0,9.0,6.75,155.0,1.0,-0.26,0.033730030956829714,29945227.0,7500000.0,33.718,397.0,9988.0,9000.0,246.0,570.0,45.0,81.0,127.0,1,1
323,IVII,INTERVIDEO INC,14.0,13.0,11.0,18.69,168.0,0.0,0.6,0.0928958048742471,12397139.0,2800000.0,45.494,463.0,11323.0,10198.0,286.0,515.0,28.0,126.0,116.0,0,1
324,IWA,IOWA TELECOMMUNICATIONS SERVICES INC,19.0,20.0,18.0,20.7999992370605,223.0,1.0,0.63,0.047434548648868174,30864195.0,19111213.0,205.509,469.0,12809.0,11375.0,295.0,589.0,58.0,120.0,152.0,0,1
325,JOR,JORGENSEN EARLE M CO,10.0,13.0,11.0,9.0,196.0,1.0,-0.75,-0.0215517750235283,48517110.0,17600000.0,1040.367,432.0,12603.0,11101.0,278.0,550.0,87.0,124.0,106.0,1,0
326,KAR,"KAR Auction Services, Inc.",12.0,17.0,15.0,12.0299997329712,88.0,1.0,-1.64,0.013508915272795578,49381841.58616864,12087209.25,500.45996229508165,339.0,8847.0,8067.0,221.0,481.0,56.0,156.0,116.0,1,1
327,KBAY,KANBAY INTERNATIONAL INC,13.0,15.0,13.0,15.1999998092651,133.0,1.0,0.68,-0.013351642245815755,32359870.0,7150000.0,107.153,443.0,11492.0,10055.0,277.0,546.0,70.0,119.0,126.0,1,1
328,KCI,KINETIC CONCEPTS INC,17.0,17.0,15.0,21.0300006866455,55.0,1.0,1.03,-0.02685481572551105,64813515.0,18000000.0,763.836,515.0,11902.0,10394.0,265.0,537.0,68.0,121.0,147.0,0,1
329,KEYW,KEYW HOLDING CORP ,10.0,12.0,10.0,11.3800001144409,106.0,0.0,-0.09,0.05849216094127141,23786838.0,9100000.0,39.037,441.0,11034.0,10178.0,254.0,613.0,50.0,82.0,140.0,1,1
330,KFI,KKR Financial Holdings LLC,13.837666174298375,15.481190476190477,13.515044642857143,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,49357759.34467456,12415194.229289941,500.45996229508165,246.0,527.0,9046.0,355.0,794.5,64.0,48.0,123.0,1,1
331,KIOR,Kior Inc ,15.0,21.0,19.0,15.0,74.0,1.0,-0.45,-0.017748889853808732,39133134.0,10000000.0,500.45996229508165,514.0,12918.0,11924.0,298.0,795.0,69.0,90.0,170.0,1,0
332,KIPS,"Kips Bay Medical, Inc.",8.0,13.0,8.0,7.92999982833862,152.75,0.0,-0.7,0.040619988496656566,15644291.0,2062500.0,0.223,341.0,9314.0,8647.0,218.0,519.0,55.0,119.0,102.0,0,0
333,KNOL,KNOLOGY INC ,9.0,14.0,12.0,9.38000011444092,78.0,1.0,-0.75,-0.015498481665338357,22775117.0,6000000.0,141.866,528.0,11552.0,10070.0,273.0,576.0,51.0,76.0,92.0,1,1
334,KNTA,KINTERA INC ,7.0,10.0,8.0,10.3000001907349,84.0,0.0,-0.9,-0.0011741145629854926,22807556.0,5000000.0,1.933,224.0,5163.0,4730.0,123.0,315.0,19.0,34.0,78.0,1,1
335,KNXA,KENEXA CORP,12.0,16.0,14.0,12.0500001907349,73.0,0.0,-0.31,0.0009176316515647274,16694513.0,5000000.0,46.301,443.0,11501.0,10273.0,279.0,654.0,52.0,98.0,136.0,1,1
336,KONA,KONA GRILL INC,11.0,11.0,10.0,12.6999998092651,74.0,0.0,0.05,-0.017173041723842902,5296530.0,2500000.0,25.05,371.0,8284.0,7539.0,180.0,450.0,56.0,67.0,111.0,0,1
337,KORS,Michael Kors Holdings Ltd ,20.0,19.0,17.0,24.2000007629395,13.0,1.0,0.21,0.034906080221913875,49381841.58616864,12087209.25,508.099,383.0,14009.0,11364.0,307.0,490.0,67.0,92.0,110.0,0,1
338,KRA,Kraton Corp,13.5,18.0,16.0,13.5100002288818,77.0,1.0,0.96,0.016630012089519853,29709114.0,10294118.0,500.45996229508165,484.0,12204.0,10857.0,284.0,574.0,117.0,155.0,154.0,1,1
339,LDIS,LEADIS TECHNOLOGY INC,14.0,14.0,12.0,13.1000003814697,84.0,1.0,0.62,0.04014120345032836,27415082.0,6000000.0,84.456,380.0,8106.0,7248.0,184.0,416.0,41.0,51.0,115.0,0,0
340,LGBT,PLANETOUT INC,9.0,11.0,9.0,21.0300006866455,168.0,0.0,-2.4,0.021412189133903532,16140403.0,4650000.0,19.099,376.0,8584.0,7713.0,207.0,605.0,40.0,64.0,128.0,1,1
341,LHCG,"LHC Group, Inc",14.0,14.0,12.0,17.1000003814697,195.0,0.0,0.77,0.014065941863343081,16591870.0,4800000.0,122.98,525.0,12623.0,11114.0,299.0,631.0,39.0,101.0,123.0,0,1
342,LIMC,LIMCO-PIEDMONT INC,11.0,11.5,9.5,13.3000001907349,94.0,0.0,0.34,0.030329681116254243,12765000.0,4400000.0,59.021,346.0,9074.0,7890.0,205.0,415.0,27.0,52.0,128.0,0,1
343,LIMS,STARLIMS Technologies Ltd ,13.5,15.5,13.5,13.5299997329712,20.0,0.0,0.44,0.0038437446821914974,8595000.0,2100000.0,19.765,384.0,9849.0,8738.0,252.0,624.0,61.0,86.0,132.0,1,1
344,LINC,LINCOLN EDUCATIONAL SERVICES CORP,20.0,21.0,19.0,20.1700000762939,86.0,1.0,0.6,-0.00125381499758911,24710985.0,4000000.0,261.275,428.0,11456.0,10163.0,249.0,647.0,55.0,75.0,111.0,0,1
345,LLNW,"Limelight Networks, Inc. ",15.0,14.0,12.0,22.1800003051758,78.0,1.0,-0.05,0.002046754742247154,79433587.0,16000000.0,64.343,422.0,14422.0,12311.0,282.0,641.0,61.0,145.0,165.0,0,1
346,LMAT,LEMAITRE VASCULAR INC ,7.0,10.0,8.0,6.19999980926514,177.0,1.0,0.0,0.028767031227218878,15272064.0,5500000.0,30.727,500.0,11490.0,10438.0,277.0,556.0,61.0,151.0,149.0,1,0
347,LNKD,LINKEDIN CORP,17.0,17.0,15.0,21.0300006866455,112.0,1.0,0.16,-0.017276777870284775,94498627.0,7840000.0,243.099,562.0,14212.0,13015.0,350.0,821.0,119.0,76.0,156.0,0,1
