,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
329,KEYW,KEYW HOLDING CORP ,0.29166666666666663,0.3125,0.3125,0.31681516410208227,0.39669421487603307,0.0,0.49015748031496065,0.7852349200246607,0.5293606411736476,0.6675292328176723,0.5228893758134846,0.4358251057827927,0.44299688000674603,0.4609810226912451,0.374745417515275,0.47633824670287045,0.3642857142857143,0.48894099726914475,0.46153846153846156,1,1
330,KFI,KKR Financial Holdings LLC,0.45156942392909893,0.5300744047619048,0.5321902901785714,0.7220146846160076,0.5773916854495367,1.0,0.8600204773164969,0.4655562523990832,0.7685942634787191,0.7732499473509158,0.8644567429766882,0.16078984485190412,0.0,0.4097105847185108,0.5804480651731162,0.6171450737005431,0.46428571428571436,0.2828262332560274,0.39271255060728744,1,1
331,KIOR,Kior Inc ,0.5,0.875,0.875,0.4175946760756875,0.2644628099173554,1.0,0.41929133858267714,0.30929942309565667,0.6904046710278702,0.6987620402393944,0.8644567429766882,0.538787023977433,0.5224302217724935,0.5400606911544907,0.46435845213849297,0.617532971295578,0.5,0.5276712658021132,0.5829959514170041,1,0
332,KIPS,"Kips Bay Medical, Inc.",0.20833333333333331,0.375,0.1875,0.22076838063968823,0.5898760330578513,0.0,0.3700787401574803,0.6736677106942048,0.4005472716105847,0.2616785136316694,0.06773190646097382,0.2947813822284908,0.37047811788515056,0.39163911409031205,0.3014256619144603,0.4034134988363072,0.4000000000000001,0.6494392177327073,0.3076923076923077,1,0
333,KNOL,KNOLOGY INC ,0.25,0.4375,0.4375,0.26113587395865784,0.28099173553719015,1.0,0.36023622047244097,0.3233476179762795,0.5157188907877006,0.538069181781792,0.6835764959822878,0.5585331452750353,0.4648368327852265,0.4560894968069206,0.41344195519348276,0.44763382467028706,0.37142857142857144,0.4579884304099011,0.26720647773279355,1,1
334,KNTA,KINTERA INC ,0.16666666666666663,0.1875,0.1875,0.2867483495486307,0.30578512396694213,0.0,0.3307086614173228,0.4127676181462105,0.5161645728638109,0.4855067211622297,0.22697199200480234,0.1297602256699577,0.19546336116030025,0.2142307169708773,0.10794297352342161,0.2451512800620636,0.14285714285714288,0.16398383487725665,0.21052631578947367,1,1
335,KNXA,KENEXA CORP,0.375,0.5625,0.5625,0.3354677284241276,0.2603305785123967,0.0,0.4468503937007874,0.4258253641201887,0.42013025454525366,0.4855067211622297,0.5428419966520149,0.43864598025387874,0.46268656716417916,0.46528375379319714,0.4256619144602852,0.5081458494957332,0.37857142857142867,0.563899311640411,0.44534412955465585,1,1
336,KONA,KONA GRILL INC,0.3333333333333333,0.25,0.3125,0.3535634871007568,0.2644628099173554,0.0,0.5177165354330708,0.3128941606160977,0.09410322912736246,0.3061810878164549,0.4727559421177734,0.33709449929478136,0.32705118475419515,0.3414556818696499,0.22403258655804487,0.34988363072148954,0.4071428571428572,0.40792523653847224,0.3441295546558705,0,1
337,KORS,Michael Kors Holdings Ltd ,0.7083333333333333,0.75,0.75,0.6737194319754074,0.012396694214876033,1.0,0.5492125984251969,0.6379985830289039,0.7687607051428054,0.7638115800088974,0.8667880574442416,0.35401974612129755,0.5684290412345055,0.5146972236061416,0.4826883910386966,0.3809154383242824,0.48571428571428577,0.5369478711805038,0.340080971659919,0,1
338,KRA,Kraton Corp,0.4375,0.6875,0.6875,0.376113611290824,0.27685950413223137,1.0,0.6968503937007874,0.5239100509613398,0.6001791741542601,0.7085107319587907,0.8644567429766882,0.4964739069111424,0.4923265030778312,0.49173422709361836,0.43584521384928726,0.4460822342901474,0.8428571428571431,0.7727617187217557,0.5182186234817814,1,1
339,LDIS,LEADIS TECHNOLOGY INC,0.45833333333333326,0.4375,0.4375,0.3646993610594148,0.30578512396694213,1.0,0.6299212598425197,0.670678890412086,0.5743789140810236,0.538069181781792,0.6162090763483156,0.3497884344146685,0.31954633611603006,0.3282757371257756,0.23217922606924646,0.3235065942591156,0.30000000000000004,0.30479892605766357,0.3603238866396761,0,0
340,LGBT,PLANETOUT INC,0.25,0.25,0.25,0.5854677549740809,0.6528925619834711,0.0,0.03543307086614178,0.5537628374101867,0.4099391135250894,0.4652424955798815,0.44329984210180917,0.34414668547249644,0.3396998060544734,0.3493364735721727,0.27902240325865585,0.47013188518231186,0.29285714285714287,0.390117087908475,0.41295546558704455,1,1
341,LHCG,"LHC Group, Inc",0.45833333333333326,0.4375,0.4375,0.47605794134626483,0.7644628099173554,0.0,0.6594488188976377,0.5079038177768537,0.41826537420292853,0.4740626005540767,0.6646312907810318,0.5543018335684062,0.5099924108272199,0.5033742470220571,0.4663951120162933,0.4903025601241272,0.28571428571428575,0.5769131136468011,0.39271255060728744,0,1
342,LIMC,LIMCO-PIEDMONT INC,0.3333333333333333,0.28125,0.28125,0.3702672847637682,0.347107438016529,0.0,0.5748031496062992,0.6094303673526567,0.34014950082559015,0.45005596720780927,0.5718814173709624,0.30183356840620595,0.36035922084492794,0.3573531409937044,0.274949083503055,0.3227307990690458,0.20000000000000004,0.31190749519174354,0.41295546558704455,0,1
343,LIMS,STARLIMS Technologies Ltd ,0.4375,0.53125,0.53125,0.37667039038628314,0.04132231404958678,0.0,0.5944881889763779,0.44409165301283404,0.22653788923064333,0.26575659330721624,0.44697343267590595,0.3554301833568407,0.39303482587064686,0.3957606775669188,0.37067209775967414,0.4848719937936385,0.44285714285714295,0.5086440288403362,0.42914979757085026,1,1
344,LINC,LINCOLN EDUCATIONAL SERVICES CORP,0.7083333333333333,0.875,0.875,0.5615256432204362,0.31404958677685957,1.0,0.6259842519685039,0.4122700874124004,0.5413780758965427,0.424352094474566,0.7680394442536135,0.4174894217207334,0.46078927396913744,0.4603016440962,0.3645621181262729,0.5027152831652444,0.4000000000000001,0.4526529612860446,0.3441295546558705,0,1
345,LLNW,"Limelight Networks, Inc. ",0.5,0.4375,0.4375,0.6174833361865691,0.28099173553719015,1.0,0.49803149606299213,0.43287392593372326,0.9353167765919506,0.8658810805345762,0.5824005273911955,0.4090267983074753,0.5858419765578886,0.5575886589066534,0.4317718940936864,0.49806051202482543,0.44285714285714295,0.7408708889645981,0.562753036437247,0,1
346,LMAT,LEMAITRE VASCULAR INC ,0.16666666666666663,0.1875,0.1875,0.1726057941346267,0.6900826446280992,1.0,0.5078740157480315,0.5996755103076894,0.3933252292549181,0.5126852575494949,0.4955326397132088,0.5190409026798308,0.462222784383169,0.4727569183386929,0.4215885947046844,0.4321179208688906,0.44285714285714295,0.7601960296038872,0.49797570850202433,1,0
347,LNKD,LINKEDIN CORP,0.5833333333333333,0.625,0.625,0.5854677549740809,0.42148760330578516,1.0,0.5393700787401574,0.31224658671868366,0.9983954221134459,0.6196502761491309,0.7577658755925595,0.6064880112834978,0.5769879416476938,0.5894741609674351,0.5702647657841141,0.6377036462373934,0.8571428571428573,0.4579884304099011,0.5263157894736842,0,1
348,LOCK,"LIFELOCK, INC. ",0.25,0.28125,0.28125,0.232739423241533,0.10743801652892562,1.0,0.4094488188976378,0.4268620040234128,0.9653142935977388,0.8587645596233422,0.7261107735306552,0.7926657263751764,1.0,0.9192898229086462,0.8981670061099798,0.7742435996896819,0.8000000000000002,0.932286202405467,0.7813765182186235,1,0
349,LOGM,"LogMeIn, Inc.",0.5416666666666666,0.5625,0.5625,0.5573497070796632,0.5898760330578513,1.0,0.4586614173228346,0.3750436809569566,0.49604389126372395,0.569554498481994,0.5559933515096162,0.7207334273624824,0.7727464373050006,0.7399791657230853,0.745417515274949,0.6594259115593484,0.5071428571428572,0.6061880594062479,0.5789473684210527,0,1
350,LPI,"Laredo Petroleum, Inc.",0.5833333333333333,0.8125,0.8125,0.5038975864179773,0.4256198347107438,1.0,0.6594488188976377,0.6379985830289039,0.7687607051428054,0.9000342247054005,0.7571253762159394,0.6727785613540198,0.7245130280799393,0.7140721952987001,0.6965376782077394,0.6408068269976727,0.8071428571428573,0.9149135873678103,0.9352226720647773,1,1
351,LPR,Lone Pine Resources Inc. ,0.41666666666666663,0.8125,0.8125,0.3491091491992747,0.6363636363636364,1.0,0.5866141732283464,0.30084985184099616,0.9598551271069509,0.8417537073456738,0.6874652252987293,0.3342736248236953,0.46201197402816435,0.48222292676298745,0.40733197556008155,0.4662529092319628,0.37857142857142867,0.7175514817329216,0.40485829959514175,1,0
352,LQDT,LIQUIDITY SERVICES INC ,0.29166666666666663,0.25,0.25,0.34214923686934773,0.37603305785123964,1.0,0.5511811023622047,0.3486704488588094,0.5733803810060167,0.6134661120966098,0.6234316489512647,0.6262341325811001,0.557635551058268,0.5525159653969836,0.49694501018329945,0.6020170674941816,0.34285714285714286,0.31891426415856916,0.6194331983805668,0,1
353,LTM,"LIFE TIME FITNESS, INC.",0.6458333333333333,0.75,0.75,0.5846325465059625,0.3842975206611571,1.0,0.6751968503937007,0.4594943037998232,0.6363186489590671,0.6953985125706241,0.7656493783628874,0.3568406205923837,0.38966186019057264,0.3928619955613932,0.3279022403258656,0.34290147401086113,0.21428571428571433,0.2597980807309268,0.21862348178137653,0,1
354,LULU,lululemon athletica inc.,0.625,0.625,0.625,0.41731627962497037,0.3305785123966942,1.0,0.5098425196850394,0.1719128921502041,0.8773691295407584,0.9152245061907125,0.6157196745700725,0.691114245416079,0.8460241167046126,0.7961864214864803,0.6965376782077394,0.6508921644685803,0.692857142857143,0.7633606397652262,0.562753036437247,0,0
355,LUNA,LUNA INNOVATIONS INC,0.125,0.0625,0.0625,0.16703787043027502,0.42148760330578516,0.0,0.468503937007874,0.2798651626315812,0.26175614148198223,0.38935520348168695,0.4274853530314022,0.2750352609308886,0.38940888776456706,0.40649485936863083,0.3482688391038697,0.3832428238944918,0.46428571428571436,0.31891426415856916,0.29149797570850206,1,0
356,LVS,LAS VEGAS SANDS CORP,0.5833333333333333,0.625,0.625,0.5854677549740809,0.3842975206611571,1.0,0.6259842519685039,0.6920439244388081,0.7687607051428054,0.7638115800088974,0.9151370972320233,0.4767277856135402,0.5847879247828655,0.5781511843833507,0.5254582484725051,0.49262994569433666,0.46428571428571436,0.6222824873689288,0.5587044534412956,0,1
357,LZEN,Lizhan Environmental Corp ,0.04166666666666666,0.375,0.0,0.7220146846160076,0.5773916854495367,1.0,0.6259842519685039,0.4655562523990832,0.3597682109704259,0.3061810878164549,0.4566139887862799,0.3399153737658674,0.410405599123029,0.4161873273246071,0.33808553971486766,0.37548487199379366,0.3928571428571429,0.390117087908475,0.5829959514170041,1,1
358,MA,Mastercard Inc,0.5833333333333333,0.625,0.625,0.1280623646748821,1.0,1.0,0.5604330708661417,0.04270624418321051,0.9148072055310554,0.7638115800088974,0.8644567429766882,0.5260930888575459,0.47697950923349364,0.49023959418451923,0.39714867617107946,0.6121024049650893,0.5642857142857144,0.6102530390204788,0.39271255060728744,0,0
359,MACK,MERRIMACK PHARMACEUTICALS INC,0.16666666666666663,0.1875,0.1875,0.1681514551711454,0.5898760330578513,1.0,0.33858267716535434,0.7167509683211324,0.9901545380243544,0.8241366254012437,0.5077311136652135,0.5937940761636107,0.6791466396829413,0.6914715340368676,0.6232179226069247,0.8549262994569434,0.992857142857143,0.6826475563577439,1.0,1,0
360,MAKO,MAKO Surgical Corp.,0.29166666666666663,0.25,0.3125,0.2555679502543061,0.5702479338842975,1.0,0.2874015748031496,0.4150635679038415,0.4503484577418537,0.49110044080742643,0.1545071804784962,0.36107193229901274,0.4435449869297581,0.44725757507133473,0.38492871690427705,0.4600465477114042,0.37857142857142867,0.5726077834695056,0.31983805668016196,1,0
361,MANU,Manchester United plc ,0.45833333333333326,0.8125,0.6875,0.389755031003975,0.11570247933884298,1.0,0.5314960629921259,0.5906623810382001,0.7687607051428054,0.8813443856866305,0.8688555195195279,0.5204513399153738,0.6563791213424404,0.649802980207437,0.6578411405295316,0.6260667183863461,0.8642857142857144,0.5682700411795951,0.5182186234817814,1,0
362,MAPP,"MAP Pharmaceuticals, Inc.",0.375,0.5625,0.5625,0.3716592723273429,0.40909090909090906,1.0,0.2440944881889764,0.679959098163077,0.4639139378952857,0.4855067211622297,0.8644567429766882,0.22708039492242593,0.3192090395480226,0.33022328909823817,0.2057026476578412,0.36152055857253684,0.33571428571428574,0.3525322622645328,0.3157894736842105,1,1
363,MASI,MASIMO CORP,0.5833333333333333,0.6875,0.6875,0.5818485713788102,0.4256198347107438,1.0,0.6259842519685039,0.10882929769924893,0.7917926320745114,0.7588266034864912,0.7464189909455993,0.6290550070521861,0.5937262838350621,0.5910140857828706,0.5804480651731162,0.5360744763382468,0.4357142857142858,0.8545188109608639,0.42105263157894735,0,1
364,MATH,SAJAN INC,0.125,0.0625,0.0625,0.0,0.3099173553719008,0.0,0.32086614173228345,0.4649891011419699,0.4017097282535258,0.424352094474566,0.6719572761979534,0.14527503526093088,0.21700817944177422,0.2303093437202772,0.1262729124236253,0.22110162916989914,0.20000000000000004,0.402056862394754,0.14979757085020245,1,0
365,MBLX,"YIELD10 BIOSCIENCE, INC.",0.45833333333333326,0.4375,0.4375,0.5854677549740809,0.4504132231404959,1.0,0.003937007874015741,0.500307654176903,0.4658544414108543,0.5755653262804274,0.25775611651926844,0.28067700987306066,0.339362509486466,0.35404683183115176,0.27902240325865585,0.46237393328161364,0.55,0.5369478711805038,0.3441295546558705,0,1
366,MBRX, METABASIS THERAPEUTICS INC,0.16666666666666663,0.375,0.375,0.18541203617760527,0.5123966942148761,1.0,0.36023622047244097,0.670678890412086,0.44071730608234505,0.4855067211622297,0.3674338957780581,0.12552891396332866,0.22173033139387813,0.23234747950541237,0.12016293279022403,0.26144297905352987,0.37142857142857144,0.16398383487725665,0.18218623481781376,1,0
367,MCP,"Molycorp, Inc.",0.45833333333333326,0.625,0.625,0.35773943917150564,0.38842975206611574,1.0,0.4389763779527559,0.6766880179427217,0.9434603105418229,0.7638115800088974,0.34296516554155787,0.34414668547249644,0.41002614048402064,0.43380587888944244,0.3767820773930754,0.48021722265321953,0.41428571428571437,0.6102530390204788,0.46153846153846156,1,0
368,MDAS,MEDASSETS INC,0.5416666666666666,0.5625,0.5625,0.5707127239701063,0.4173553719008265,1.0,0.5492125984251969,0.7211253300323568,0.720820059167468,0.7978112009820575,0.6857922041205623,0.9703808180535967,0.7756977822750655,0.7612210697948276,0.7372708757637475,0.8339798293250582,0.6000000000000001,0.8490030176875698,0.7611336032388664,0,1
369,MDMD,MediaMind Technologies Inc.,0.35416666666666663,0.5625,0.5625,0.3062360957888375,0.5950413223140496,1.0,0.6161417322834646,0.663436025103469,0.4413287912589774,0.4855067211622297,0.5837863201855832,0.4781382228490832,0.5322961463867106,0.5380678472756918,0.5356415478615072,0.46935608999224204,0.792857142857143,0.5460744377729678,0.6072874493927126,1,0
370,MDSO,"Medidata Solutions, Inc. ",0.45833333333333326,0.375,0.375,0.23663698310955625,0.578512396694215,1.0,0.530511811023622,0.23330107028054842,0.5098770808445199,0.5525462747327026,0.6821888265745862,0.6685472496473908,0.6541023695083903,0.6533357489016712,0.6313645621181264,0.761055081458495,0.5428571428571429,0.7941783461589997,0.6234817813765182,0,0
371,MEDE,"MEDecision, Inc.",0.29166666666666663,0.40625,0.40625,0.278396450717125,0.47107438016528935,1.0,0.6220472440944882,0.3323044655012951,0.38678372738278854,0.4682059375398777,0.5215744137246124,0.9421720733427363,0.9499536217218991,0.9429774899225508,0.9307535641547862,0.6171450737005431,0.7000000000000001,0.7301515217158223,0.659919028340081,1,0
372,MEDH,MMODAL INC.,0.20833333333333331,0.3125,0.3125,0.25194878789899816,0.40909090909090906,1.0,0.5413385826771654,0.47907785681837256,0.77942953672963,0.45620634653940173,0.8368036880143855,0.31029619181946405,0.43726283835061985,0.43978441052583905,0.3543788187372709,0.5259891388673391,0.47857142857142865,0.6933272878339078,0.2550607287449393,1,1
373,MELA,"STRATA Skin Sciences, Inc. ",0.08333333333333331,0.375,0.03125,0.5854677549740809,0.5661157024793388,0.0,0.0,0.3367492838151139,0.28377803091039633,0.424352094474566,0.8644567429766882,0.16925246826516221,0.20170334766843753,0.22270030345577246,0.11812627291242364,0.24747866563227308,0.1785714285714286,0.2752732420705162,0.21052631578947367,1,1
374,MEMS,MEMSIC Inc,0.29166666666666663,0.375,0.375,0.28535636198505315,0.27685950413223137,1.0,0.5118110236220472,0.630657084117835,0.5135206069004332,0.538069181781792,0.4039433486711068,0.5895627644569816,0.7244287039379375,0.6803297250781285,0.5682281059063138,0.6749418153607448,0.6214285714285714,0.5979726517460715,0.5789473684210527,1,1
375,MEND,MICRUS ENDOVASCULAR CORP,0.3333333333333333,0.4375,0.4375,0.30651449861154273,0.38842975206611574,0.0,0.34448818897637795,0.4980024030361642,0.36079141233979817,0.370430678694714,0.46810137780253014,0.22990126939351202,0.3313938780672907,0.34535078581457496,0.2403258655804481,0.34755624515128003,0.33571428571428574,0.6754229905176292,0.2793522267206478,1,1
376,MFLX,MULTI FINELINE ELECTRONIX INC,0.29166666666666663,0.4375,0.4375,0.2795100354579946,0.2520661157024794,0.0,0.5846456692913385,0.608613729414841,0.5222934979350202,0.5161590333118553,0.6713603852213829,0.4104372355430183,0.38169322877139733,0.3961230128176095,0.2993890020366599,0.3467804499612102,0.4000000000000001,0.5369478711805038,0.2631578947368421,1,1
377,MG,"Mistras Group, Inc. ",0.39583333333333326,0.5625,0.5625,0.3502227328781482,0.5898760330578513,1.0,0.562992125984252,0.42779892743316705,0.5630528798052219,0.6528998708011193,0.6930720090760022,0.6502115655853316,0.6167467746015685,0.6138412065763849,0.604887983706721,0.6462373933281614,0.6428571428571429,0.7665096733798746,0.7813765182186235,1,1
378,MHGC,Morgans Hotel Group Co.,0.7083333333333333,0.875,0.875,0.5537305234843897,0.41322314049586784,1.0,0.4251968503937008,0.3485148863697703,0.6391672496885534,0.9109297958239182,0.7772531578392602,0.5768688293370945,0.5398009950248757,0.5339915757054214,0.5050916496945012,0.44763382467028706,0.6571428571428573,0.6340726449793443,0.41295546558704455,0,0
379,MIPI,"Molecular Insight Pharmaceuticals, Inc.",0.45833333333333326,0.5625,0.5625,0.39226059906042915,0.5898760330578513,0.0,0.28937007874015747,0.36249202475474285,0.5404644449202025,0.4855067211622297,0.09282651589347257,0.5204513399153738,0.5743317311746353,0.5805516554191766,0.5356415478615072,0.5647788983708302,0.7285714285714286,0.47881799415903137,0.4817813765182186,1,1
380,MJN,Mead Johnson Nutrition Co ,0.875,0.625,1.0,0.7358018277413473,0.18181818181818182,1.0,0.8956692913385826,0.49110681335963474,0.7687607051428054,0.7638115800088974,0.8644567429766882,0.3300423131170663,0.4128509992410828,0.41999184745685947,0.3543788187372709,0.3964313421256788,0.6142857142857143,0.6182998164954034,0.29554655870445345,0,1
381,MKTG,RESPONSYS INC,0.375,0.1875,0.21875,0.42873052348439145,0.4504132231404959,1.0,0.5452755905511811,0.43023670985385043,0.7304529825339827,0.5674135904472088,0.6298958028663099,0.4428772919605078,0.4775697782275066,0.49422528194211696,0.4541751527494909,0.5151280062063616,0.3857142857142858,0.5229748737257935,0.340080971659919,0,1
382,MLNX,"Mellanox Technologies, Ltd.",0.5833333333333333,0.5625,0.5625,0.55679290143425,0.5082644628099174,1.0,0.5570866141732284,0.5214430880255103,0.5912875019043713,0.538069181781792,0.5484281633598177,0.24964739069111425,0.3176912049919892,0.3229765840844241,0.21588594704684322,0.430566330488751,0.22857142857142862,0.5182387369333541,0.8542510121457491,0,1
383,MM,Millennial Media Inc.,0.41666666666666663,0.25,0.25,0.6959911267928125,0.30578512396694213,1.0,0.5078740157480315,0.7167509683211324,0.914197760019146,0.7054141314407927,0.6423810276374368,0.6036671368124118,0.6546083143604015,0.6682820779926627,0.6619144602851325,0.6353762606671839,0.5071428571428572,0.6061880594062479,0.4817813765182186,0,1
384,MNKD,MANNKIND CORP,0.45833333333333326,0.5,0.5,0.3919822004857169,0.32644628099173556,1.0,0.36023622047244097,0.13317135718865564,0.6281899702844584,0.5501698660482011,0.8644567429766882,0.10437235543018336,0.21633358630575938,0.23157751709769464,0.1384928716904277,0.28316524437548485,0.14285714285714288,0.3716714094551199,0.21052631578947367,0,1
385,MNTA,MOMENTA PHARMACEUTICALS INC,0.14583333333333331,0.125,0.125,0.21742762641707733,0.3842975206611571,1.0,0.003937007874015741,0.38760645875569366,0.5394832152945574,0.504733382866758,0.35251454660961423,0.08180535966149505,0.19698119571633363,0.2149553874722587,0.09775967413441958,0.2560124127230411,0.4714285714285715,0.09006423685647968,0.14979757085020245,1,1
386,MOH,MOLINA HEALTHCARE INC,0.6041666666666666,0.6875,0.6875,0.37119525877284865,0.71900826446281,1.0,0.7086614173228346,0.4070823678781506,0.5500659766889746,0.5665151930019507,0.9038198896876347,0.1678420310296192,0.22544059364195976,0.23388740432084787,0.13441955193482688,0.20248254460822343,0.22142857142857147,0.10144471600820992,0.18623481781376516,0,0
387,MOTR,MOTRICITY INC,0.29166666666666663,0.25,0.3125,0.5854677549740809,0.5661157024793388,1.0,0.36023622047244097,0.4946012557295949,0.6955354401339746,0.538069181781792,0.6543482079018906,0.5754583921015515,0.7909182899064003,0.7564201277231759,0.7331975560081466,0.9208688906128782,0.6714285714285715,0.7301515217158223,0.6437246963562753,1,1
388,MOTV,MOTIVE INC,0.29166666666666663,0.375,0.375,0.2825723868579008,0.7809917355371901,1.0,0.5118110236220472,0.608613729414841,0.5470161227706734,0.4855067211622297,0.6350924394179941,0.46685472496473907,0.5195632009444304,0.5180035327686943,0.5010183299389003,0.6058960434445307,0.28571428571428575,0.7038251334135628,0.562753036437247,1,1
389,MPO,"Midstates Petroleum Company, Inc. ",0.41666666666666663,0.6875,0.6875,0.5854677549740809,0.6115702479338844,1.0,1.0,0.28113325403698797,0.8673951059550786,0.7638115800088974,0.7367861161677028,0.3935119887165021,0.48676110970570885,0.49857330495040536,0.4378818737270877,0.4670287044220326,0.3928571428571429,0.7038251334135628,0.46963562753036436,1,1
390,MPWR,MONOLITHIC POWER SYSTEMS INC,0.22916666666666663,0.125,0.125,0.27394211175364375,0.49173553719008267,1.0,0.468503937007874,0.7351746542451226,0.5657528918195815,0.5126852575494949,0.4689756469592875,0.44992947813822287,0.446496331899823,0.45676887540196565,0.42362525458248484,0.4065166795965865,0.3142857142857143,0.8734750001568488,0.38866396761133604,0,1
391,MRC,MRC GLOBAL INC.,0.75,1.0,1.0,0.5857461577967861,0.5898760330578513,1.0,0.5748031496062992,0.34112997445861715,0.7687607051428054,0.7638115800088974,0.8644567429766882,0.6840620592383639,0.7838350619782445,0.743421350604647,0.6659877800407333,0.7168347556245152,0.7428571428571429,0.7301515217158223,0.9838056680161943,1,1
392,MRIN,MARIN SOFTWARE INC,0.45833333333333326,0.375,0.375,0.45267263523803336,0.11157024793388429,1.0,0.33858267716535434,0.5262175814878811,0.6130002213311552,0.6057479014430525,0.5729802365768343,0.6332863187588151,0.6111392191584452,0.6247112640971059,0.5926680244399186,0.6819239720713732,0.5571428571428572,0.6102530390204788,0.6761133603238867,0,1
393,MRT,MORTONS RESTAURANT GROUP INC,0.5833333333333333,0.5625,0.5625,0.4983296467836537,0.24380165289256198,0.0,0.5216535433070866,0.32984718795874995,0.4091558476183672,0.6804634690922882,0.7882969768301692,0.53737658674189,0.6314613373808922,0.6240771774083971,0.5274949083503057,0.5360744763382468,0.42857142857142866,0.7633606397652262,0.5344129554655871,0,1
394,MTDR,Matador Resources Co,0.375,0.5625,0.5625,0.32711582959262187,0.6776859504132232,1.0,0.4704724409448819,0.7269963041261962,0.8039856620316477,0.7987122550282224,0.6081997438461829,0.7348377997179125,0.8274306433932036,0.8242221115086734,0.794297352342159,0.8192397207137316,0.8071428571428573,0.904786719219993,0.5951417004048584,1,0
395,MTSI,"MACOM Technology Solutions Holdings, Inc.",0.6666666666666666,0.75,0.75,0.572104684983727,0.8966942148760331,1.0,0.5039370078740157,0.6132439466373145,0.739161190877732,0.538069181781792,0.7928738380747088,0.4978843441466854,0.6748039463698458,0.6299198333257847,0.560081466395112,0.6516679596586502,0.7357142857142858,0.7570156619212591,0.6680161943319838,0,1
396,MUSA,METALS USA HOLDINGS,0.75,0.8125,0.8125,0.53452118537688,0.5898760330578513,1.0,0.5354330708661417,0.5420641445252706,0.6720462903087636,0.7441937409658554,0.9908108568239241,0.531734837799718,0.6078084155493718,0.5899270800307985,0.5641547861507129,0.49806051202482543,0.4714285714285715,0.8001696525018362,0.40485829959514175,0,0
397,MXL,MAXLINEAR INC,0.45833333333333326,0.375,0.375,0.5206013840809887,0.5289256198347108,1.0,0.5354330708661417,0.7532212223744414,0.6077205966210921,0.5593168670271538,0.5551288610336383,0.306064880112835,0.3980099502487563,0.4254721681235563,0.33401221995926683,0.4895267649340574,0.44285714285714295,0.5229748737257935,0.44534412955465585,0,1
398,MYOG,MYOGEN INC ,0.45833333333333326,0.5625,0.5625,0.4148107009485352,0.21900826446280994,1.0,0.36023622047244097,0.5021790733953739,0.553303523668454,0.4855067211622297,0.24309681957099627,0.24259520451339917,0.2905388312673919,0.2966619865030119,0.2057026476578412,0.3716058960434445,0.2785714285714286,0.31891426415856916,0.22672064777327938,1,1
399,N,NETSUITE INC ,0.9583333333333333,0.5625,0.5,0.9883074000457938,0.6652892561983471,1.0,0.38976377952755903,0.29860575228742137,0.8330883191395912,0.5477791558401677,0.5877358645789282,0.4104372355430183,0.4186272029682099,0.42560804384256534,0.3279022403258656,0.40496508921644686,0.2428571428571429,0.4194676736347449,0.2510121457489879,0,0
400,NAUH,"National American University Holdings, Inc.",0.45156942392909893,0.5300744047619048,0.5321902901785714,0.7220146846160076,0.5773916854495367,1.0,0.8600204773164969,0.4655562523990832,0.7685942634787191,0.7732499473509158,0.8644567429766882,0.22284908321579688,0.3342187368243528,0.32324833552244214,0.24847250509164975,0.2986811481768813,0.32857142857142857,0.4137282829143085,0.4574898785425101,1,1
401,NBY,"NovaBay Pharmaceuticals, Inc.",0.04166666666666666,0.375,0.375,0.7220146846160076,0.5773916854495367,1.0,0.8096456692913385,0.4655562523990832,0.49245560380810005,0.4855067211622297,0.2079895480155397,0.35260930888575454,0.3976726536807489,0.4173649168893519,0.34012219959266804,0.41505042668735453,0.5285714285714287,0.5182387369333541,0.42914979757085026,1,1
402,NCIT,"NCI, Inc.",0.3125,0.3125,0.3125,0.33880848052274115,0.30578512396694213,0.0,0.6417322834645669,0.17072136529530685,0.3203359717049752,0.4938665019693942,0.70900573096174,0.2538787023977433,0.33105658149928324,0.3433126500294397,0.2953156822810591,0.3382467028704422,0.30000000000000004,0.17358412356246378,0.4736842105263158,1,1
403,NCMI,"National CineMedia, Inc. ",0.75,0.8125,0.8125,0.7146436911148549,0.44628099173553726,1.0,0.452755905511811,0.5214430880255103,0.9958741786191796,0.7638115800088974,0.7432283984443079,0.3991537376586742,0.49101947887680253,0.5067711399972825,0.38492871690427705,0.4856477889837083,0.32142857142857145,0.532328682796799,0.23481781376518218,0,1
404,NETL,NETLOGIC MICROSYSTEMS INC,0.375,0.4375,0.4375,0.16021716057370003,0.30578512396694213,1.0,0.36023622047244097,0.2674199973221364,0.4575647852914142,0.5268508330314976,0.4071595844464534,0.4696755994358251,0.43865418669365047,0.4470764074459894,0.36048879837067216,0.4429790535298681,0.35714285714285715,0.7072852302844619,0.35627530364372473,1,0
405,NEXT,NEXTEST SYSTEMS CORP,0.45833333333333326,0.5625,0.5625,0.4760579307262838,0.41322314049586784,1.0,0.452755905511811,0.3621426682774097,0.42359887299328536,0.5074023801041876,0.9048689902961616,0.3935119887165021,0.43970823846867363,0.44413243353412746,0.37067209775967414,0.382467028704422,0.47857142857142865,0.3653717276195554,0.41295546558704455,1,1
